time,Wilhelm-Spiritus-Ufer,Wilhelm-Spiritus-Ufer Ri. Sueden,Wilhelm-Spiritus-Ufer Ri. Norden,days
2018-06-01 13:45:00,0,0,0,2018-06-01
2018-06-01 14:00:00,0,0,0,2018-06-01
2018-06-01 14:15:00,0,0,0,2018-06-01
2018-06-01 14:30:00,0,0,0,2018-06-01
2018-06-01 14:45:00,0,0,0,2018-06-01
2018-06-01 15:00:00,0,0,0,2018-06-01
2018-06-01 15:15:00,0,0,0,2018-06-01
2018-06-01 15:30:00,0,0,0,2018-06-01
2018-06-01 15:45:00,0,0,0,2018-06-01
2018-06-01 16:00:00,0,0,0,2018-06-01
2018-06-01 16:15:00,0,0,0,2018-06-01
2018-06-01 16:30:00,0,0,0,2018-06-01
2018-06-01 16:45:00,0,0,0,2018-06-01
2018-06-01 17:00:00,0,0,0,2018-06-01
2018-06-01 17:15:00,0,0,0,2018-06-01
2018-06-01 17:30:00,0,0,0,2018-06-01
2018-06-01 17:45:00,0,0,0,2018-06-01
2018-06-01 18:00:00,0,0,0,2018-06-01
2018-06-01 18:15:00,0,0,0,2018-06-01
2018-06-01 18:30:00,0,0,0,2018-06-01
2018-06-01 18:45:00,0,0,0,2018-06-01
2018-06-01 19:00:00,0,0,0,2018-06-01
2018-06-01 19:15:00,0,0,0,2018-06-01
2018-06-01 19:30:00,0,0,0,2018-06-01
2018-06-01 19:45:00,0,0,0,2018-06-01
2018-06-01 20:00:00,0,0,0,2018-06-01
2018-06-01 20:15:00,0,0,0,2018-06-01
2018-06-01 20:30:00,0,0,0,2018-06-01
2018-06-01 20:45:00,0,0,0,2018-06-01
2018-06-01 21:00:00,0,0,0,2018-06-01
2018-06-01 21:15:00,0,0,0,2018-06-01
2018-06-01 21:30:00,0,0,0,2018-06-01
2018-06-01 21:45:00,0,0,0,2018-06-01
2018-06-01 22:00:00,0,0,0,2018-06-01
2018-06-01 22:15:00,0,0,0,2018-06-01
2018-06-01 22:30:00,0,0,0,2018-06-01
2018-06-01 22:45:00,0,0,0,2018-06-01
2018-06-01 23:00:00,0,0,0,2018-06-01
2018-06-01 23:15:00,0,0,0,2018-06-01
2018-06-01 23:30:00,0,0,0,2018-06-01
2018-06-01 23:45:00,0,0,0,2018-06-01
2018-07-01 00:00:00,0,0,0,2018-07-01
2018-07-01 00:15:00,0,0,0,2018-07-01
2018-07-01 00:30:00,0,0,0,2018-07-01
2018-07-01 00:45:00,0,0,0,2018-07-01
2018-07-01 01:00:00,0,0,0,2018-07-01
2018-07-01 01:15:00,0,0,0,2018-07-01
2018-07-01 01:30:00,0,0,0,2018-07-01
2018-07-01 01:45:00,0,0,0,2018-07-01
2018-07-01 02:00:00,0,0,0,2018-07-01
2018-07-01 02:15:00,0,0,0,2018-07-01
2018-07-01 02:30:00,0,0,0,2018-07-01
2018-07-01 02:45:00,0,0,0,2018-07-01
2018-07-01 03:00:00,0,0,0,2018-07-01
2018-07-01 03:15:00,0,0,0,2018-07-01
2018-07-01 03:30:00,0,0,0,2018-07-01
2018-07-01 03:45:00,0,0,0,2018-07-01
2018-07-01 04:00:00,0,0,0,2018-07-01
2018-07-01 04:15:00,0,0,0,2018-07-01
2018-07-01 04:30:00,0,0,0,2018-07-01
2018-07-01 04:45:00,0,0,0,2018-07-01
2018-07-01 05:00:00,0,0,0,2018-07-01
2018-07-01 05:15:00,0,0,0,2018-07-01
2018-07-01 05:30:00,0,0,0,2018-07-01
2018-07-01 05:45:00,0,0,0,2018-07-01
2018-07-01 06:00:00,0,0,0,2018-07-01
2018-07-01 06:15:00,0,0,0,2018-07-01
2018-07-01 06:30:00,0,0,0,2018-07-01
2018-07-01 06:45:00,0,0,0,2018-07-01
2018-07-01 07:00:00,0,0,0,2018-07-01
2018-07-01 07:15:00,0,0,0,2018-07-01
2018-07-01 07:30:00,0,0,0,2018-07-01
2018-07-01 07:45:00,0,0,0,2018-07-01
2018-07-01 08:00:00,0,0,0,2018-07-01
2018-07-01 08:15:00,0,0,0,2018-07-01
2018-07-01 08:30:00,0,0,0,2018-07-01
2018-07-01 08:45:00,0,0,0,2018-07-01
2018-07-01 09:00:00,0,0,0,2018-07-01
2018-07-01 09:15:00,0,0,0,2018-07-01
2018-07-01 09:30:00,0,0,0,2018-07-01
2018-07-01 09:45:00,0,0,0,2018-07-01
2018-07-01 10:00:00,0,0,0,2018-07-01
2018-07-01 10:15:00,0,0,0,2018-07-01
2018-07-01 10:30:00,0,0,0,2018-07-01
2018-07-01 10:45:00,0,0,0,2018-07-01
2018-07-01 11:00:00,0,0,0,2018-07-01
2018-07-01 11:15:00,0,0,0,2018-07-01
2018-07-01 11:30:00,0,0,0,2018-07-01
2018-07-01 11:45:00,0,0,0,2018-07-01
2018-07-01 12:00:00,0,0,0,2018-07-01
2018-07-01 12:15:00,0,0,0,2018-07-01
2018-07-01 12:30:00,0,0,0,2018-07-01
2018-07-01 12:45:00,0,0,0,2018-07-01
2018-07-01 13:00:00,0,0,0,2018-07-01
2018-07-01 13:15:00,0,0,0,2018-07-01
2018-07-01 13:30:00,0,0,0,2018-07-01
2018-07-01 13:45:00,0,0,0,2018-07-01
2018-07-01 14:00:00,0,0,0,2018-07-01
2018-07-01 14:15:00,0,0,0,2018-07-01
2018-07-01 14:30:00,0,0,0,2018-07-01
2018-07-01 14:45:00,0,0,0,2018-07-01
2018-07-01 15:00:00,0,0,0,2018-07-01
2018-07-01 15:15:00,0,0,0,2018-07-01
2018-07-01 15:30:00,0,0,0,2018-07-01
2018-07-01 15:45:00,0,0,0,2018-07-01
2018-07-01 16:00:00,0,0,0,2018-07-01
2018-07-01 16:15:00,0,0,0,2018-07-01
2018-07-01 16:30:00,0,0,0,2018-07-01
2018-07-01 16:45:00,0,0,0,2018-07-01
2018-07-01 17:00:00,0,0,0,2018-07-01
2018-07-01 17:15:00,0,0,0,2018-07-01
2018-07-01 17:30:00,0,0,0,2018-07-01
2018-07-01 17:45:00,0,0,0,2018-07-01
2018-07-01 18:00:00,0,0,0,2018-07-01
2018-07-01 18:15:00,0,0,0,2018-07-01
2018-07-01 18:30:00,0,0,0,2018-07-01
2018-07-01 18:45:00,0,0,0,2018-07-01
2018-07-01 19:00:00,0,0,0,2018-07-01
2018-07-01 19:15:00,0,0,0,2018-07-01
2018-07-01 19:30:00,0,0,0,2018-07-01
2018-07-01 19:45:00,0,0,0,2018-07-01
2018-07-01 20:00:00,0,0,0,2018-07-01
2018-07-01 20:15:00,0,0,0,2018-07-01
2018-07-01 20:30:00,0,0,0,2018-07-01
2018-07-01 20:45:00,0,0,0,2018-07-01
2018-07-01 21:00:00,0,0,0,2018-07-01
2018-07-01 21:15:00,0,0,0,2018-07-01
2018-07-01 21:30:00,0,0,0,2018-07-01
2018-07-01 21:45:00,0,0,0,2018-07-01
2018-07-01 22:00:00,0,0,0,2018-07-01
2018-07-01 22:15:00,0,0,0,2018-07-01
2018-07-01 22:30:00,0,0,0,2018-07-01
2018-07-01 22:45:00,0,0,0,2018-07-01
2018-07-01 23:00:00,0,0,0,2018-07-01
2018-07-01 23:15:00,0,0,0,2018-07-01
2018-07-01 23:30:00,0,0,0,2018-07-01
2018-07-01 23:45:00,0,0,0,2018-07-01
2018-08-01 00:00:00,0,0,0,2018-08-01
2018-08-01 00:15:00,0,0,0,2018-08-01
2018-08-01 00:30:00,0,0,0,2018-08-01
2018-08-01 00:45:00,0,0,0,2018-08-01
2018-08-01 01:00:00,0,0,0,2018-08-01
2018-08-01 01:15:00,0,0,0,2018-08-01
2018-08-01 01:30:00,0,0,0,2018-08-01
2018-08-01 01:45:00,0,0,0,2018-08-01
2018-08-01 02:00:00,0,0,0,2018-08-01
2018-08-01 02:15:00,0,0,0,2018-08-01
2018-08-01 02:30:00,0,0,0,2018-08-01
2018-08-01 02:45:00,0,0,0,2018-08-01
2018-08-01 03:00:00,0,0,0,2018-08-01
2018-08-01 03:15:00,0,0,0,2018-08-01
2018-08-01 03:30:00,0,0,0,2018-08-01
2018-08-01 03:45:00,0,0,0,2018-08-01
2018-08-01 04:00:00,0,0,0,2018-08-01
2018-08-01 04:15:00,0,0,0,2018-08-01
2018-08-01 04:30:00,0,0,0,2018-08-01
2018-08-01 04:45:00,0,0,0,2018-08-01
2018-08-01 05:00:00,0,0,0,2018-08-01
2018-08-01 05:15:00,0,0,0,2018-08-01
2018-08-01 05:30:00,0,0,0,2018-08-01
2018-08-01 05:45:00,0,0,0,2018-08-01
2018-08-01 06:00:00,0,0,0,2018-08-01
2018-08-01 06:15:00,0,0,0,2018-08-01
2018-08-01 06:30:00,0,0,0,2018-08-01
2018-08-01 06:45:00,0,0,0,2018-08-01
2018-08-01 07:00:00,0,0,0,2018-08-01
2018-08-01 07:15:00,0,0,0,2018-08-01
2018-08-01 07:30:00,0,0,0,2018-08-01
2018-08-01 07:45:00,0,0,0,2018-08-01
2018-08-01 08:00:00,0,0,0,2018-08-01
2018-08-01 08:15:00,0,0,0,2018-08-01
2018-08-01 08:30:00,0,0,0,2018-08-01
2018-08-01 08:45:00,0,0,0,2018-08-01
2018-08-01 09:00:00,0,0,0,2018-08-01
2018-08-01 09:15:00,0,0,0,2018-08-01
2018-08-01 09:30:00,0,0,0,2018-08-01
2018-08-01 09:45:00,0,0,0,2018-08-01
2018-08-01 10:00:00,0,0,0,2018-08-01
2018-08-01 10:15:00,0,0,0,2018-08-01
2018-08-01 10:30:00,0,0,0,2018-08-01
2018-08-01 10:45:00,0,0,0,2018-08-01
2018-08-01 11:00:00,0,0,0,2018-08-01
2018-08-01 11:15:00,0,0,0,2018-08-01
2018-08-01 11:30:00,0,0,0,2018-08-01
2018-08-01 11:45:00,0,0,0,2018-08-01
2018-08-01 12:00:00,0,0,0,2018-08-01
2018-08-01 12:15:00,0,0,0,2018-08-01
2018-08-01 12:30:00,0,0,0,2018-08-01
2018-08-01 12:45:00,0,0,0,2018-08-01
2018-08-01 13:00:00,0,0,0,2018-08-01
2018-08-01 13:15:00,0,0,0,2018-08-01
2018-08-01 13:30:00,0,0,0,2018-08-01
2018-08-01 13:45:00,0,0,0,2018-08-01
2018-08-01 14:00:00,0,0,0,2018-08-01
2018-08-01 14:15:00,0,0,0,2018-08-01
2018-08-01 14:30:00,0,0,0,2018-08-01
2018-08-01 14:45:00,0,0,0,2018-08-01
2018-08-01 15:00:00,0,0,0,2018-08-01
2018-08-01 15:15:00,0,0,0,2018-08-01
2018-08-01 15:30:00,0,0,0,2018-08-01
2018-08-01 15:45:00,0,0,0,2018-08-01
2018-08-01 16:00:00,0,0,0,2018-08-01
2018-08-01 16:15:00,0,0,0,2018-08-01
2018-08-01 16:30:00,0,0,0,2018-08-01
2018-08-01 16:45:00,0,0,0,2018-08-01
2018-08-01 17:00:00,0,0,0,2018-08-01
2018-08-01 17:15:00,0,0,0,2018-08-01
2018-08-01 17:30:00,0,0,0,2018-08-01
2018-08-01 17:45:00,0,0,0,2018-08-01
2018-08-01 18:00:00,0,0,0,2018-08-01
2018-08-01 18:15:00,0,0,0,2018-08-01
2018-08-01 18:30:00,0,0,0,2018-08-01
2018-08-01 18:45:00,0,0,0,2018-08-01
2018-08-01 19:00:00,0,0,0,2018-08-01
2018-08-01 19:15:00,0,0,0,2018-08-01
2018-08-01 19:30:00,0,0,0,2018-08-01
2018-08-01 19:45:00,0,0,0,2018-08-01
2018-08-01 20:00:00,0,0,0,2018-08-01
2018-08-01 20:15:00,0,0,0,2018-08-01
2018-08-01 20:30:00,0,0,0,2018-08-01
2018-08-01 20:45:00,0,0,0,2018-08-01
2018-08-01 21:00:00,0,0,0,2018-08-01
2018-08-01 21:15:00,0,0,0,2018-08-01
2018-08-01 21:30:00,0,0,0,2018-08-01
2018-08-01 21:45:00,0,0,0,2018-08-01
2018-08-01 22:00:00,0,0,0,2018-08-01
2018-08-01 22:15:00,0,0,0,2018-08-01
2018-08-01 22:30:00,0,0,0,2018-08-01
2018-08-01 22:45:00,0,0,0,2018-08-01
2018-08-01 23:00:00,0,0,0,2018-08-01
2018-08-01 23:15:00,0,0,0,2018-08-01
2018-08-01 23:30:00,0,0,0,2018-08-01
2018-08-01 23:45:00,0,0,0,2018-08-01
2018-09-01 00:00:00,0,0,0,2018-09-01
2018-09-01 00:15:00,0,0,0,2018-09-01
2018-09-01 00:30:00,0,0,0,2018-09-01
2018-09-01 00:45:00,0,0,0,2018-09-01
2018-09-01 01:00:00,0,0,0,2018-09-01
2018-09-01 01:15:00,0,0,0,2018-09-01
2018-09-01 01:30:00,0,0,0,2018-09-01
2018-09-01 01:45:00,0,0,0,2018-09-01
2018-09-01 02:00:00,0,0,0,2018-09-01
2018-09-01 02:15:00,0,0,0,2018-09-01
2018-09-01 02:30:00,0,0,0,2018-09-01
2018-09-01 02:45:00,0,0,0,2018-09-01
2018-09-01 03:00:00,0,0,0,2018-09-01
2018-09-01 03:15:00,0,0,0,2018-09-01
2018-09-01 03:30:00,0,0,0,2018-09-01
2018-09-01 03:45:00,0,0,0,2018-09-01
2018-09-01 04:00:00,0,0,0,2018-09-01
2018-09-01 04:15:00,0,0,0,2018-09-01
2018-09-01 04:30:00,0,0,0,2018-09-01
2018-09-01 04:45:00,0,0,0,2018-09-01
2018-09-01 05:00:00,0,0,0,2018-09-01
2018-09-01 05:15:00,0,0,0,2018-09-01
2018-09-01 05:30:00,0,0,0,2018-09-01
2018-09-01 05:45:00,0,0,0,2018-09-01
2018-09-01 06:00:00,0,0,0,2018-09-01
2018-09-01 06:15:00,0,0,0,2018-09-01
2018-09-01 06:30:00,0,0,0,2018-09-01
2018-09-01 06:45:00,0,0,0,2018-09-01
2018-09-01 07:00:00,0,0,0,2018-09-01
2018-09-01 07:15:00,0,0,0,2018-09-01
2018-09-01 07:30:00,0,0,0,2018-09-01
2018-09-01 07:45:00,0,0,0,2018-09-01
2018-09-01 08:00:00,0,0,0,2018-09-01
2018-09-01 08:15:00,0,0,0,2018-09-01
2018-09-01 08:30:00,0,0,0,2018-09-01
2018-09-01 08:45:00,0,0,0,2018-09-01
2018-09-01 09:00:00,0,0,0,2018-09-01
2018-09-01 09:15:00,0,0,0,2018-09-01
2018-09-01 09:30:00,0,0,0,2018-09-01
2018-09-01 09:45:00,0,0,0,2018-09-01
2018-09-01 10:00:00,0,0,0,2018-09-01
2018-09-01 10:15:00,0,0,0,2018-09-01
2018-09-01 10:30:00,0,0,0,2018-09-01
2018-09-01 10:45:00,0,0,0,2018-09-01
2018-09-01 11:00:00,0,0,0,2018-09-01
2018-09-01 11:15:00,0,0,0,2018-09-01
2018-09-01 11:30:00,0,0,0,2018-09-01
2018-09-01 11:45:00,0,0,0,2018-09-01
2018-09-01 12:00:00,0,0,0,2018-09-01
2018-09-01 12:15:00,0,0,0,2018-09-01
2018-09-01 12:30:00,0,0,0,2018-09-01
2018-09-01 12:45:00,0,0,0,2018-09-01
2018-09-01 13:00:00,0,0,0,2018-09-01
2018-09-01 13:15:00,0,0,0,2018-09-01
2018-09-01 13:30:00,0,0,0,2018-09-01
2018-09-01 13:45:00,0,0,0,2018-09-01
2018-09-01 14:00:00,0,0,0,2018-09-01
2018-09-01 14:15:00,0,0,0,2018-09-01
2018-09-01 14:30:00,0,0,0,2018-09-01
2018-09-01 14:45:00,0,0,0,2018-09-01
2018-09-01 15:00:00,0,0,0,2018-09-01
2018-09-01 15:15:00,0,0,0,2018-09-01
2018-09-01 15:30:00,0,0,0,2018-09-01
2018-09-01 15:45:00,0,0,0,2018-09-01
2018-09-01 16:00:00,0,0,0,2018-09-01
2018-09-01 16:15:00,0,0,0,2018-09-01
2018-09-01 16:30:00,0,0,0,2018-09-01
2018-09-01 16:45:00,0,0,0,2018-09-01
2018-09-01 17:00:00,0,0,0,2018-09-01
2018-09-01 17:15:00,0,0,0,2018-09-01
2018-09-01 17:30:00,0,0,0,2018-09-01
2018-09-01 17:45:00,0,0,0,2018-09-01
2018-09-01 18:00:00,0,0,0,2018-09-01
2018-09-01 18:15:00,0,0,0,2018-09-01
2018-09-01 18:30:00,0,0,0,2018-09-01
2018-09-01 18:45:00,0,0,0,2018-09-01
2018-09-01 19:00:00,0,0,0,2018-09-01
2018-09-01 19:15:00,0,0,0,2018-09-01
2018-09-01 19:30:00,0,0,0,2018-09-01
2018-09-01 19:45:00,0,0,0,2018-09-01
2018-09-01 20:00:00,0,0,0,2018-09-01
2018-09-01 20:15:00,0,0,0,2018-09-01
2018-09-01 20:30:00,0,0,0,2018-09-01
2018-09-01 20:45:00,0,0,0,2018-09-01
2018-09-01 21:00:00,0,0,0,2018-09-01
2018-09-01 21:15:00,0,0,0,2018-09-01
2018-09-01 21:30:00,0,0,0,2018-09-01
2018-09-01 21:45:00,0,0,0,2018-09-01
2018-09-01 22:00:00,0,0,0,2018-09-01
2018-09-01 22:15:00,0,0,0,2018-09-01
2018-09-01 22:30:00,0,0,0,2018-09-01
2018-09-01 22:45:00,0,0,0,2018-09-01
2018-09-01 23:00:00,0,0,0,2018-09-01
2018-09-01 23:15:00,0,0,0,2018-09-01
2018-09-01 23:30:00,0,0,0,2018-09-01
2018-09-01 23:45:00,0,0,0,2018-09-01
2018-10-01 00:00:00,0,0,0,2018-10-01
2018-10-01 00:15:00,0,0,0,2018-10-01
2018-10-01 00:30:00,0,0,0,2018-10-01
2018-10-01 00:45:00,0,0,0,2018-10-01
2018-10-01 01:00:00,0,0,0,2018-10-01
2018-10-01 01:15:00,0,0,0,2018-10-01
2018-10-01 01:30:00,0,0,0,2018-10-01
2018-10-01 01:45:00,0,0,0,2018-10-01
2018-10-01 02:00:00,0,0,0,2018-10-01
2018-10-01 02:15:00,0,0,0,2018-10-01
2018-10-01 02:30:00,0,0,0,2018-10-01
2018-10-01 02:45:00,0,0,0,2018-10-01
2018-10-01 03:00:00,0,0,0,2018-10-01
2018-10-01 03:15:00,0,0,0,2018-10-01
2018-10-01 03:30:00,0,0,0,2018-10-01
2018-10-01 03:45:00,0,0,0,2018-10-01
2018-10-01 04:00:00,0,0,0,2018-10-01
2018-10-01 04:15:00,0,0,0,2018-10-01
2018-10-01 04:30:00,0,0,0,2018-10-01
2018-10-01 04:45:00,0,0,0,2018-10-01
2018-10-01 05:00:00,0,0,0,2018-10-01
2018-10-01 05:15:00,0,0,0,2018-10-01
2018-10-01 05:30:00,0,0,0,2018-10-01
2018-10-01 05:45:00,0,0,0,2018-10-01
2018-10-01 06:00:00,0,0,0,2018-10-01
2018-10-01 06:15:00,0,0,0,2018-10-01
2018-10-01 06:30:00,0,0,0,2018-10-01
2018-10-01 06:45:00,0,0,0,2018-10-01
2018-10-01 07:00:00,0,0,0,2018-10-01
2018-10-01 07:15:00,0,0,0,2018-10-01
2018-10-01 07:30:00,0,0,0,2018-10-01
2018-10-01 07:45:00,0,0,0,2018-10-01
2018-10-01 08:00:00,0,0,0,2018-10-01
2018-10-01 08:15:00,0,0,0,2018-10-01
2018-10-01 08:30:00,0,0,0,2018-10-01
2018-10-01 08:45:00,0,0,0,2018-10-01
2018-10-01 09:00:00,0,0,0,2018-10-01
2018-10-01 09:15:00,0,0,0,2018-10-01
2018-10-01 09:30:00,0,0,0,2018-10-01
2018-10-01 09:45:00,0,0,0,2018-10-01
2018-10-01 10:00:00,0,0,0,2018-10-01
2018-10-01 10:15:00,0,0,0,2018-10-01
2018-10-01 10:30:00,0,0,0,2018-10-01
2018-10-01 10:45:00,0,0,0,2018-10-01
2018-10-01 11:00:00,0,0,0,2018-10-01
2018-10-01 11:15:00,0,0,0,2018-10-01
2018-10-01 11:30:00,0,0,0,2018-10-01
2018-10-01 11:45:00,0,0,0,2018-10-01
2018-10-01 12:00:00,0,0,0,2018-10-01
2018-10-01 12:15:00,0,0,0,2018-10-01
2018-10-01 12:30:00,0,0,0,2018-10-01
2018-10-01 12:45:00,0,0,0,2018-10-01
2018-10-01 13:00:00,0,0,0,2018-10-01
2018-10-01 13:15:00,0,0,0,2018-10-01
2018-10-01 13:30:00,0,0,0,2018-10-01
2018-10-01 13:45:00,0,0,0,2018-10-01
2018-10-01 14:00:00,0,0,0,2018-10-01
2018-10-01 14:15:00,0,0,0,2018-10-01
2018-10-01 14:30:00,1,0,1,2018-10-01
2018-10-01 14:45:00,0,0,0,2018-10-01
2018-10-01 15:00:00,0,0,0,2018-10-01
2018-10-01 15:15:00,1,0,1,2018-10-01
2018-10-01 15:30:00,1,0,1,2018-10-01
2018-10-01 15:45:00,1,0,1,2018-10-01
2018-10-01 16:00:00,5,3,2,2018-10-01
2018-10-01 16:15:00,12,10,2,2018-10-01
2018-10-01 16:30:00,8,5,3,2018-10-01
2018-10-01 16:45:00,11,10,1,2018-10-01
2018-10-01 17:00:00,13,10,3,2018-10-01
2018-10-01 17:15:00,13,9,4,2018-10-01
2018-10-01 17:30:00,14,13,1,2018-10-01
2018-10-01 17:45:00,8,8,0,2018-10-01
2018-10-01 18:00:00,13,11,2,2018-10-01
2018-10-01 18:15:00,10,8,2,2018-10-01
2018-10-01 18:30:00,12,5,7,2018-10-01
2018-10-01 18:45:00,11,7,4,2018-10-01
2018-10-01 19:00:00,10,8,2,2018-10-01
2018-10-01 19:15:00,5,4,1,2018-10-01
2018-10-01 19:30:00,6,4,2,2018-10-01
2018-10-01 19:45:00,1,1,0,2018-10-01
2018-10-01 20:00:00,4,4,0,2018-10-01
2018-10-01 20:15:00,1,1,0,2018-10-01
2018-10-01 20:30:00,2,2,0,2018-10-01
2018-10-01 20:45:00,3,2,1,2018-10-01
2018-10-01 21:00:00,0,0,0,2018-10-01
2018-10-01 21:15:00,0,0,0,2018-10-01
2018-10-01 21:30:00,1,0,1,2018-10-01
2018-10-01 21:45:00,1,1,0,2018-10-01
2018-10-01 22:00:00,3,2,1,2018-10-01
2018-10-01 22:15:00,4,1,3,2018-10-01
2018-10-01 22:30:00,1,0,1,2018-10-01
2018-10-01 22:45:00,3,2,1,2018-10-01
2018-10-01 23:00:00,0,0,0,2018-10-01
2018-10-01 23:15:00,0,0,0,2018-10-01
2018-10-01 23:30:00,1,1,0,2018-10-01
2018-10-01 23:45:00,0,0,0,2018-10-01
2018-11-01 00:00:00,0,0,0,2018-11-01
2018-11-01 00:15:00,0,0,0,2018-11-01
2018-11-01 00:30:00,0,0,0,2018-11-01
2018-11-01 00:45:00,0,0,0,2018-11-01
2018-11-01 01:00:00,0,0,0,2018-11-01
2018-11-01 01:15:00,0,0,0,2018-11-01
2018-11-01 01:30:00,0,0,0,2018-11-01
2018-11-01 01:45:00,0,0,0,2018-11-01
2018-11-01 02:00:00,0,0,0,2018-11-01
2018-11-01 02:15:00,0,0,0,2018-11-01
2018-11-01 02:30:00,0,0,0,2018-11-01
2018-11-01 02:45:00,0,0,0,2018-11-01
2018-11-01 03:00:00,0,0,0,2018-11-01
2018-11-01 03:15:00,0,0,0,2018-11-01
2018-11-01 03:30:00,0,0,0,2018-11-01
2018-11-01 03:45:00,0,0,0,2018-11-01
2018-11-01 04:00:00,0,0,0,2018-11-01
2018-11-01 04:15:00,0,0,0,2018-11-01
2018-11-01 04:30:00,0,0,0,2018-11-01
2018-11-01 04:45:00,0,0,0,2018-11-01
2018-11-01 05:00:00,0,0,0,2018-11-01
2018-11-01 05:15:00,0,0,0,2018-11-01
2018-11-01 05:30:00,1,1,0,2018-11-01
2018-11-01 05:45:00,0,0,0,2018-11-01
2018-11-01 06:00:00,3,2,1,2018-11-01
2018-11-01 06:15:00,4,2,2,2018-11-01
2018-11-01 06:30:00,4,1,3,2018-11-01
2018-11-01 06:45:00,4,2,2,2018-11-01
2018-11-01 07:00:00,4,1,3,2018-11-01
2018-11-01 07:15:00,6,1,5,2018-11-01
2018-11-01 07:30:00,6,2,4,2018-11-01
2018-11-01 07:45:00,20,6,14,2018-11-01
2018-11-01 08:00:00,25,6,19,2018-11-01
2018-11-01 08:15:00,14,4,10,2018-11-01
2018-11-01 08:30:00,41,15,26,2018-11-01
2018-11-01 08:45:00,33,11,22,2018-11-01
2018-11-01 09:00:00,19,5,14,2018-11-01
2018-11-01 09:15:00,4,0,4,2018-11-01
2018-11-01 09:30:00,10,5,5,2018-11-01
2018-11-01 09:45:00,6,3,3,2018-11-01
2018-11-01 10:00:00,11,4,7,2018-11-01
2018-11-01 10:15:00,1,1,0,2018-11-01
2018-11-01 10:30:00,6,2,4,2018-11-01
2018-11-01 10:45:00,13,8,5,2018-11-01
2018-11-01 11:00:00,2,2,0,2018-11-01
2018-11-01 11:15:00,3,1,2,2018-11-01
2018-11-01 11:30:00,3,3,0,2018-11-01
2018-11-01 11:45:00,9,8,1,2018-11-01
2018-11-01 12:00:00,5,2,3,2018-11-01
2018-11-01 12:15:00,8,3,5,2018-11-01
2018-11-01 12:30:00,19,12,7,2018-11-01
2018-11-01 12:45:00,3,2,1,2018-11-01
2018-11-01 13:00:00,9,0,9,2018-11-01
2018-11-01 13:15:00,18,8,10,2018-11-01
2018-11-01 13:30:00,13,6,7,2018-11-01
2018-11-01 13:45:00,13,7,6,2018-11-01
2018-11-01 14:00:00,10,4,6,2018-11-01
2018-11-01 14:15:00,10,4,6,2018-11-01
2018-11-01 14:30:00,23,8,15,2018-11-01
2018-11-01 14:45:00,13,8,5,2018-11-01
2018-11-01 15:00:00,22,13,9,2018-11-01
2018-11-01 15:15:00,21,14,7,2018-11-01
2018-11-01 15:30:00,22,10,12,2018-11-01
2018-11-01 15:45:00,25,17,8,2018-11-01
2018-11-01 16:00:00,24,16,8,2018-11-01
2018-11-01 16:15:00,30,18,12,2018-11-01
2018-11-01 16:30:00,26,17,9,2018-11-01
2018-11-01 16:45:00,29,17,12,2018-11-01
2018-11-01 17:00:00,37,26,11,2018-11-01
2018-11-01 17:15:00,38,32,6,2018-11-01
2018-11-01 17:30:00,40,31,9,2018-11-01
2018-11-01 17:45:00,32,21,11,2018-11-01
2018-11-01 18:00:00,21,15,6,2018-11-01
2018-11-01 18:15:00,30,23,7,2018-11-01
2018-11-01 18:30:00,20,13,7,2018-11-01
2018-11-01 18:45:00,22,14,8,2018-11-01
2018-11-01 19:00:00,14,13,1,2018-11-01
2018-11-01 19:15:00,14,11,3,2018-11-01
2018-11-01 19:30:00,12,6,6,2018-11-01
2018-11-01 19:45:00,7,2,5,2018-11-01
2018-11-01 20:00:00,7,6,1,2018-11-01
2018-11-01 20:15:00,5,2,3,2018-11-01
2018-11-01 20:30:00,1,1,0,2018-11-01
2018-11-01 20:45:00,7,0,7,2018-11-01
2018-11-01 21:00:00,4,1,3,2018-11-01
2018-11-01 21:15:00,6,3,3,2018-11-01
2018-11-01 21:30:00,2,0,2,2018-11-01
2018-11-01 21:45:00,3,1,2,2018-11-01
2018-11-01 22:00:00,4,3,1,2018-11-01
2018-11-01 22:15:00,5,4,1,2018-11-01
2018-11-01 22:30:00,0,0,0,2018-11-01
2018-11-01 22:45:00,1,1,0,2018-11-01
2018-11-01 23:00:00,1,1,0,2018-11-01
2018-11-01 23:15:00,1,1,0,2018-11-01
2018-11-01 23:30:00,1,1,0,2018-11-01
2018-11-01 23:45:00,0,0,0,2018-11-01
2018-12-01 00:00:00,1,1,0,2018-12-01
2018-12-01 00:15:00,0,0,0,2018-12-01
2018-12-01 00:30:00,2,0,2,2018-12-01
2018-12-01 00:45:00,2,0,2,2018-12-01
2018-12-01 01:00:00,0,0,0,2018-12-01
2018-12-01 01:15:00,0,0,0,2018-12-01
2018-12-01 01:30:00,0,0,0,2018-12-01
2018-12-01 01:45:00,0,0,0,2018-12-01
2018-12-01 02:00:00,0,0,0,2018-12-01
2018-12-01 02:15:00,0,0,0,2018-12-01
2018-12-01 02:30:00,0,0,0,2018-12-01
2018-12-01 02:45:00,0,0,0,2018-12-01
2018-12-01 03:00:00,0,0,0,2018-12-01
2018-12-01 03:15:00,0,0,0,2018-12-01
