time,Rhenusallee,Rhenusallee Ri. Beuel,Rhenusallee Ri. Oberkassel,days
2018-01-22 02:30:00,0,0,0,2018-01-22
2018-01-22 02:45:00,0,0,0,2018-01-22
2018-01-22 03:00:00,0,0,0,2018-01-22
2018-01-22 03:15:00,0,0,0,2018-01-22
2018-01-22 03:30:00,0,0,0,2018-01-22
2018-01-22 03:45:00,0,0,0,2018-01-22
2018-01-22 04:00:00,0,0,0,2018-01-22
2018-01-22 04:15:00,0,0,0,2018-01-22
2018-01-22 04:30:00,0,0,0,2018-01-22
2018-01-22 04:45:00,0,0,0,2018-01-22
2018-01-22 05:00:00,1,1,0,2018-01-22
2018-01-22 05:15:00,0,0,0,2018-01-22
2018-01-22 05:30:00,2,0,2,2018-01-22
2018-01-22 05:45:00,5,1,4,2018-01-22
2018-01-22 06:00:00,5,1,4,2018-01-22
2018-01-22 06:15:00,2,0,2,2018-01-22
2018-01-22 06:30:00,3,2,1,2018-01-22
2018-01-22 06:45:00,9,5,4,2018-01-22
2018-01-22 07:00:00,9,2,7,2018-01-22
2018-01-22 07:15:00,12,2,10,2018-01-22
2018-01-22 07:30:00,36,11,25,2018-01-22
2018-01-22 07:45:00,28,14,14,2018-01-22
2018-01-22 08:00:00,32,8,24,2018-01-22
2018-01-22 08:15:00,47,11,36,2018-01-22
2018-01-22 08:30:00,26,5,21,2018-01-22
2018-01-22 08:45:00,27,4,23,2018-01-22
2018-01-22 09:00:00,21,3,18,2018-01-22
2018-01-22 09:15:00,20,1,19,2018-01-22
2018-01-22 09:30:00,11,3,8,2018-01-22
2018-01-22 09:45:00,9,3,6,2018-01-22
2018-01-22 10:00:00,9,3,6,2018-01-22
2018-01-22 10:15:00,11,3,8,2018-01-22
2018-01-22 10:30:00,8,4,4,2018-01-22
2018-01-22 10:45:00,7,2,5,2018-01-22
2018-01-22 11:00:00,12,7,5,2018-01-22
2018-01-22 11:15:00,2,1,1,2018-01-22
2018-01-22 11:30:00,5,4,1,2018-01-22
2018-01-22 11:45:00,6,3,3,2018-01-22
2018-01-22 12:00:00,5,4,1,2018-01-22
2018-01-22 12:15:00,8,4,4,2018-01-22
2018-01-22 12:30:00,7,2,5,2018-01-22
2018-01-22 12:45:00,12,6,6,2018-01-22
2018-01-22 13:00:00,8,4,4,2018-01-22
2018-01-22 13:15:00,5,3,2,2018-01-22
2018-01-22 13:30:00,6,2,4,2018-01-22
2018-01-22 13:45:00,14,7,7,2018-01-22
2018-01-22 14:00:00,8,7,1,2018-01-22
2018-01-22 14:15:00,10,6,4,2018-01-22
2018-01-22 14:30:00,14,6,8,2018-01-22
2018-01-22 14:45:00,16,8,8,2018-01-22
2018-01-22 15:00:00,9,5,4,2018-01-22
2018-01-22 15:15:00,10,7,3,2018-01-22
2018-01-22 15:30:00,10,9,1,2018-01-22
2018-01-22 15:45:00,22,10,12,2018-01-22
2018-01-22 16:00:00,22,14,8,2018-01-22
2018-01-22 16:15:00,21,10,11,2018-01-22
2018-01-22 16:30:00,30,24,6,2018-01-22
2018-01-22 16:45:00,27,22,5,2018-01-22
2018-01-22 17:00:00,23,15,8,2018-01-22
2018-01-22 17:15:00,28,18,10,2018-01-22
2018-01-22 17:30:00,23,17,6,2018-01-22
2018-01-22 17:45:00,26,22,4,2018-01-22
2018-01-22 18:00:00,19,15,4,2018-01-22
2018-01-22 18:15:00,18,14,4,2018-01-22
2018-01-22 18:30:00,18,14,4,2018-01-22
2018-01-22 18:45:00,15,11,4,2018-01-22
2018-01-22 19:00:00,10,5,5,2018-01-22
2018-01-22 19:15:00,13,10,3,2018-01-22
2018-01-22 19:30:00,9,8,1,2018-01-22
2018-01-22 19:45:00,13,8,5,2018-01-22
2018-01-22 20:00:00,8,3,5,2018-01-22
2018-01-22 20:15:00,6,5,1,2018-01-22
2018-01-22 20:30:00,4,2,2,2018-01-22
2018-01-22 20:45:00,5,1,4,2018-01-22
2018-01-22 21:00:00,5,3,2,2018-01-22
2018-01-22 21:15:00,6,3,3,2018-01-22
2018-01-22 21:30:00,3,2,1,2018-01-22
2018-01-22 21:45:00,0,0,0,2018-01-22
2018-01-22 22:00:00,4,2,2,2018-01-22
2018-01-22 22:15:00,1,1,0,2018-01-22
2018-01-22 22:30:00,3,1,2,2018-01-22
2018-01-22 22:45:00,0,0,0,2018-01-22
2018-01-22 23:00:00,0,0,0,2018-01-22
2018-01-22 23:15:00,0,0,0,2018-01-22
2018-01-22 23:30:00,0,0,0,2018-01-22
2018-01-22 23:45:00,2,2,0,2018-01-22
2018-01-23 00:00:00,0,0,0,2018-01-23
2018-01-23 00:15:00,0,0,0,2018-01-23
2018-01-23 00:30:00,0,0,0,2018-01-23
2018-01-23 00:45:00,0,0,0,2018-01-23
2018-01-23 01:00:00,0,0,0,2018-01-23
2018-01-23 01:15:00,0,0,0,2018-01-23
2018-01-23 01:30:00,0,0,0,2018-01-23
2018-01-23 01:45:00,0,0,0,2018-01-23
2018-01-23 02:00:00,0,0,0,2018-01-23
2018-01-23 02:15:00,0,0,0,2018-01-23
2018-01-23 02:30:00,0,0,0,2018-01-23
2018-01-23 02:45:00,0,0,0,2018-01-23
2018-01-23 03:00:00,0,0,0,2018-01-23
2018-01-23 03:15:00,0,0,0,2018-01-23
2018-01-23 03:30:00,0,0,0,2018-01-23
2018-01-23 03:45:00,0,0,0,2018-01-23
2018-01-23 04:00:00,0,0,0,2018-01-23
2018-01-23 04:15:00,0,0,0,2018-01-23
2018-01-23 04:30:00,0,0,0,2018-01-23
2018-01-23 04:45:00,0,0,0,2018-01-23
2018-01-23 05:00:00,1,1,0,2018-01-23
2018-01-23 05:15:00,0,0,0,2018-01-23
2018-01-23 05:30:00,3,0,3,2018-01-23
2018-01-23 05:45:00,2,0,2,2018-01-23
2018-01-23 06:00:00,4,0,4,2018-01-23
2018-01-23 06:15:00,3,0,3,2018-01-23
2018-01-23 06:30:00,7,4,3,2018-01-23
2018-01-23 06:45:00,10,6,4,2018-01-23
2018-01-23 07:00:00,19,5,14,2018-01-23
2018-01-23 07:15:00,15,5,10,2018-01-23
2018-01-23 07:30:00,43,14,29,2018-01-23
2018-01-23 07:45:00,34,12,22,2018-01-23
2018-01-23 08:00:00,36,9,27,2018-01-23
2018-01-23 08:15:00,31,7,24,2018-01-23
2018-01-23 08:30:00,41,7,34,2018-01-23
2018-01-23 08:45:00,32,5,27,2018-01-23
2018-01-23 09:00:00,27,9,18,2018-01-23
2018-01-23 09:15:00,15,6,9,2018-01-23
2018-01-23 09:30:00,19,7,12,2018-01-23
2018-01-23 09:45:00,15,5,10,2018-01-23
2018-01-23 10:00:00,9,1,8,2018-01-23
2018-01-23 10:15:00,7,4,3,2018-01-23
2018-01-23 10:30:00,13,5,8,2018-01-23
2018-01-23 10:45:00,9,3,6,2018-01-23
2018-01-23 11:00:00,8,3,5,2018-01-23
2018-01-23 11:15:00,12,6,6,2018-01-23
2018-01-23 11:30:00,4,2,2,2018-01-23
2018-01-23 11:45:00,8,4,4,2018-01-23
2018-01-23 12:00:00,13,7,6,2018-01-23
2018-01-23 12:15:00,8,5,3,2018-01-23
2018-01-23 12:30:00,14,6,8,2018-01-23
2018-01-23 12:45:00,5,3,2,2018-01-23
2018-01-23 13:00:00,21,12,9,2018-01-23
2018-01-23 13:15:00,10,6,4,2018-01-23
2018-01-23 13:30:00,8,5,3,2018-01-23
2018-01-23 13:45:00,14,8,6,2018-01-23
2018-01-23 14:00:00,11,8,3,2018-01-23
2018-01-23 14:15:00,18,6,12,2018-01-23
2018-01-23 14:30:00,21,10,11,2018-01-23
2018-01-23 14:45:00,21,13,8,2018-01-23
2018-01-23 15:00:00,14,9,5,2018-01-23
2018-01-23 15:15:00,33,13,20,2018-01-23
2018-01-23 15:30:00,26,18,8,2018-01-23
2018-01-23 15:45:00,31,16,15,2018-01-23
2018-01-23 16:00:00,24,16,8,2018-01-23
2018-01-23 16:15:00,31,25,6,2018-01-23
2018-01-23 16:30:00,41,29,12,2018-01-23
2018-01-23 16:45:00,39,28,11,2018-01-23
2018-01-23 17:00:00,44,30,14,2018-01-23
2018-01-23 17:15:00,46,27,19,2018-01-23
2018-01-23 17:30:00,41,29,12,2018-01-23
2018-01-23 17:45:00,31,22,9,2018-01-23
2018-01-23 18:00:00,18,14,4,2018-01-23
2018-01-23 18:15:00,22,18,4,2018-01-23
2018-01-23 18:30:00,17,13,4,2018-01-23
2018-01-23 18:45:00,20,13,7,2018-01-23
2018-01-23 19:00:00,10,7,3,2018-01-23
2018-01-23 19:15:00,11,10,1,2018-01-23
2018-01-23 19:30:00,7,4,3,2018-01-23
2018-01-23 19:45:00,6,3,3,2018-01-23
2018-01-23 20:00:00,9,7,2,2018-01-23
2018-01-23 20:15:00,2,1,1,2018-01-23
2018-01-23 20:30:00,3,1,2,2018-01-23
2018-01-23 20:45:00,3,1,2,2018-01-23
2018-01-23 21:00:00,4,1,3,2018-01-23
2018-01-23 21:15:00,3,2,1,2018-01-23
2018-01-23 21:30:00,2,0,2,2018-01-23
2018-01-23 21:45:00,2,2,0,2018-01-23
2018-01-23 22:00:00,1,0,1,2018-01-23
2018-01-23 22:15:00,0,0,0,2018-01-23
2018-01-23 22:30:00,1,0,1,2018-01-23
2018-01-23 22:45:00,0,0,0,2018-01-23
2018-01-23 23:00:00,1,0,1,2018-01-23
2018-01-23 23:15:00,1,1,0,2018-01-23
2018-01-23 23:30:00,0,0,0,2018-01-23
2018-01-23 23:45:00,0,0,0,2018-01-23
2018-01-24 00:00:00,0,0,0,2018-01-24
2018-01-24 00:15:00,0,0,0,2018-01-24
2018-01-24 00:30:00,0,0,0,2018-01-24
2018-01-24 00:45:00,0,0,0,2018-01-24
2018-01-24 01:00:00,0,0,0,2018-01-24
2018-01-24 01:15:00,0,0,0,2018-01-24
2018-01-24 01:30:00,1,1,0,2018-01-24
2018-01-24 01:45:00,0,0,0,2018-01-24
2018-01-24 02:00:00,0,0,0,2018-01-24
2018-01-24 02:15:00,0,0,0,2018-01-24
2018-01-24 02:30:00,0,0,0,2018-01-24
2018-01-24 02:45:00,0,0,0,2018-01-24
2018-01-24 03:00:00,0,0,0,2018-01-24
2018-01-24 03:15:00,0,0,0,2018-01-24
2018-01-24 03:30:00,0,0,0,2018-01-24
2018-01-24 03:45:00,1,1,0,2018-01-24
2018-01-24 04:00:00,0,0,0,2018-01-24
2018-01-24 04:15:00,0,0,0,2018-01-24
2018-01-24 04:30:00,0,0,0,2018-01-24
2018-01-24 04:45:00,1,0,1,2018-01-24
2018-01-24 05:00:00,1,1,0,2018-01-24
2018-01-24 05:15:00,0,0,0,2018-01-24
2018-01-24 05:30:00,2,0,2,2018-01-24
2018-01-24 05:45:00,6,1,5,2018-01-24
2018-01-24 06:00:00,5,2,3,2018-01-24
2018-01-24 06:15:00,4,1,3,2018-01-24
2018-01-24 06:30:00,9,5,4,2018-01-24
2018-01-24 06:45:00,13,7,6,2018-01-24
2018-01-24 07:00:00,16,4,12,2018-01-24
2018-01-24 07:15:00,19,4,15,2018-01-24
2018-01-24 07:30:00,31,9,22,2018-01-24
2018-01-24 07:45:00,36,8,28,2018-01-24
2018-01-24 08:00:00,46,6,40,2018-01-24
2018-01-24 08:15:00,34,13,21,2018-01-24
2018-01-24 08:30:00,45,9,36,2018-01-24
2018-01-24 08:45:00,43,7,36,2018-01-24
2018-01-24 09:00:00,22,4,18,2018-01-24
2018-01-24 09:15:00,19,4,15,2018-01-24
2018-01-24 09:30:00,11,4,7,2018-01-24
2018-01-24 09:45:00,6,3,3,2018-01-24
2018-01-24 10:00:00,24,12,12,2018-01-24
2018-01-24 10:15:00,10,6,4,2018-01-24
2018-01-24 10:30:00,17,8,9,2018-01-24
2018-01-24 10:45:00,13,8,5,2018-01-24
2018-01-24 11:00:00,9,4,5,2018-01-24
2018-01-24 11:15:00,15,9,6,2018-01-24
2018-01-24 11:30:00,12,5,7,2018-01-24
2018-01-24 11:45:00,10,6,4,2018-01-24
2018-01-24 12:00:00,19,13,6,2018-01-24
2018-01-24 12:15:00,21,10,11,2018-01-24
2018-01-24 12:30:00,13,7,6,2018-01-24
2018-01-24 12:45:00,14,8,6,2018-01-24
2018-01-24 13:00:00,25,13,12,2018-01-24
2018-01-24 13:15:00,23,12,11,2018-01-24
2018-01-24 13:30:00,23,12,11,2018-01-24
2018-01-24 13:45:00,20,10,10,2018-01-24
2018-01-24 14:00:00,18,9,9,2018-01-24
2018-01-24 14:15:00,29,15,14,2018-01-24
2018-01-24 14:30:00,24,10,14,2018-01-24
2018-01-24 14:45:00,28,12,16,2018-01-24
2018-01-24 15:00:00,31,21,10,2018-01-24
2018-01-24 15:15:00,25,13,12,2018-01-24
2018-01-24 15:30:00,20,15,5,2018-01-24
2018-01-24 15:45:00,34,21,13,2018-01-24
2018-01-24 16:00:00,31,16,15,2018-01-24
2018-01-24 16:15:00,29,22,7,2018-01-24
2018-01-24 16:30:00,39,20,19,2018-01-24
2018-01-24 16:45:00,44,28,16,2018-01-24
2018-01-24 17:00:00,49,36,13,2018-01-24
2018-01-24 17:15:00,37,26,11,2018-01-24
2018-01-24 17:30:00,33,25,8,2018-01-24
2018-01-24 17:45:00,44,37,7,2018-01-24
2018-01-24 18:00:00,32,26,6,2018-01-24
2018-01-24 18:15:00,24,21,3,2018-01-24
2018-01-24 18:30:00,18,9,9,2018-01-24
2018-01-24 18:45:00,17,16,1,2018-01-24
2018-01-24 19:00:00,8,4,4,2018-01-24
2018-01-24 19:15:00,13,9,4,2018-01-24
2018-01-24 19:30:00,8,5,3,2018-01-24
2018-01-24 19:45:00,9,5,4,2018-01-24
2018-01-24 20:00:00,3,1,2,2018-01-24
2018-01-24 20:15:00,4,3,1,2018-01-24
2018-01-24 20:30:00,4,2,2,2018-01-24
2018-01-24 20:45:00,4,2,2,2018-01-24
2018-01-24 21:00:00,6,5,1,2018-01-24
2018-01-24 21:15:00,1,1,0,2018-01-24
2018-01-24 21:30:00,2,2,0,2018-01-24
2018-01-24 21:45:00,1,0,1,2018-01-24
2018-01-24 22:00:00,0,0,0,2018-01-24
2018-01-24 22:15:00,1,1,0,2018-01-24
2018-01-24 22:30:00,2,0,2,2018-01-24
2018-01-24 22:45:00,0,0,0,2018-01-24
2018-01-24 23:00:00,2,0,2,2018-01-24
2018-01-24 23:15:00,5,3,2,2018-01-24
2018-01-24 23:30:00,1,1,0,2018-01-24
2018-01-24 23:45:00,0,0,0,2018-01-24
2018-01-25 00:00:00,0,0,0,2018-01-25
2018-01-25 00:15:00,0,0,0,2018-01-25
2018-01-25 00:30:00,0,0,0,2018-01-25
2018-01-25 00:45:00,0,0,0,2018-01-25
2018-01-25 01:00:00,1,1,0,2018-01-25
2018-01-25 01:15:00,0,0,0,2018-01-25
2018-01-25 01:30:00,0,0,0,2018-01-25
2018-01-25 01:45:00,0,0,0,2018-01-25
2018-01-25 02:00:00,0,0,0,2018-01-25
2018-01-25 02:15:00,0,0,0,2018-01-25
2018-01-25 02:30:00,0,0,0,2018-01-25
2018-01-25 02:45:00,0,0,0,2018-01-25
2018-01-25 03:00:00,0,0,0,2018-01-25
2018-01-25 03:15:00,0,0,0,2018-01-25
2018-01-25 03:30:00,0,0,0,2018-01-25
2018-01-25 03:45:00,0,0,0,2018-01-25
2018-01-25 04:00:00,0,0,0,2018-01-25
2018-01-25 04:15:00,0,0,0,2018-01-25
2018-01-25 04:30:00,0,0,0,2018-01-25
2018-01-25 04:45:00,0,0,0,2018-01-25
2018-01-25 05:00:00,0,0,0,2018-01-25
2018-01-25 05:15:00,1,1,0,2018-01-25
2018-01-25 05:30:00,0,0,0,2018-01-25
2018-01-25 05:45:00,3,1,2,2018-01-25
2018-01-25 06:00:00,6,1,5,2018-01-25
2018-01-25 06:15:00,3,0,3,2018-01-25
2018-01-25 06:30:00,8,6,2,2018-01-25
2018-01-25 06:45:00,5,3,2,2018-01-25
2018-01-25 07:00:00,11,3,8,2018-01-25
2018-01-25 07:15:00,15,1,14,2018-01-25
2018-01-25 07:30:00,22,5,17,2018-01-25
2018-01-25 07:45:00,31,9,22,2018-01-25
2018-01-25 08:00:00,31,11,20,2018-01-25
2018-01-25 08:15:00,28,4,24,2018-01-25
2018-01-25 08:30:00,34,11,23,2018-01-25
2018-01-25 08:45:00,34,4,30,2018-01-25
2018-01-25 09:00:00,24,6,18,2018-01-25
2018-01-25 09:15:00,14,6,8,2018-01-25
2018-01-25 09:30:00,10,3,7,2018-01-25
2018-01-25 09:45:00,8,4,4,2018-01-25
2018-01-25 10:00:00,8,2,6,2018-01-25
2018-01-25 10:15:00,3,1,2,2018-01-25
2018-01-25 10:30:00,4,3,1,2018-01-25
2018-01-25 10:45:00,1,0,1,2018-01-25
2018-01-25 11:00:00,4,1,3,2018-01-25
2018-01-25 11:15:00,7,3,4,2018-01-25
2018-01-25 11:30:00,7,4,3,2018-01-25
2018-01-25 11:45:00,7,1,6,2018-01-25
2018-01-25 12:00:00,6,4,2,2018-01-25
2018-01-25 12:15:00,6,4,2,2018-01-25
2018-01-25 12:30:00,5,2,3,2018-01-25
2018-01-25 12:45:00,8,5,3,2018-01-25
2018-01-25 13:00:00,2,2,0,2018-01-25
2018-01-25 13:15:00,7,3,4,2018-01-25
2018-01-25 13:30:00,6,4,2,2018-01-25
2018-01-25 13:45:00,10,3,7,2018-01-25
2018-01-25 14:00:00,9,4,5,2018-01-25
2018-01-25 14:15:00,9,5,4,2018-01-25
2018-01-25 14:30:00,8,6,2,2018-01-25
2018-01-25 14:45:00,9,6,3,2018-01-25
2018-01-25 15:00:00,6,6,0,2018-01-25
2018-01-25 15:15:00,14,7,7,2018-01-25
2018-01-25 15:30:00,6,6,0,2018-01-25
2018-01-25 15:45:00,11,10,1,2018-01-25
2018-01-25 16:00:00,9,6,3,2018-01-25
2018-01-25 16:15:00,14,9,5,2018-01-25
2018-01-25 16:30:00,19,13,6,2018-01-25
2018-01-25 16:45:00,20,15,5,2018-01-25
2018-01-25 17:00:00,17,13,4,2018-01-25
2018-01-25 17:15:00,13,7,6,2018-01-25
2018-01-25 17:30:00,21,17,4,2018-01-25
2018-01-25 17:45:00,24,17,7,2018-01-25
2018-01-25 18:00:00,14,11,3,2018-01-25
2018-01-25 18:15:00,11,6,5,2018-01-25
2018-01-25 18:30:00,13,9,4,2018-01-25
2018-01-25 18:45:00,14,12,2,2018-01-25
2018-01-25 19:00:00,8,3,5,2018-01-25
2018-01-25 19:15:00,7,6,1,2018-01-25
2018-01-25 19:30:00,5,3,2,2018-01-25
2018-01-25 19:45:00,1,1,0,2018-01-25
2018-01-25 20:00:00,4,4,0,2018-01-25
2018-01-25 20:15:00,3,2,1,2018-01-25
2018-01-25 20:30:00,3,2,1,2018-01-25
2018-01-25 20:45:00,2,2,0,2018-01-25
2018-01-25 21:00:00,1,1,0,2018-01-25
2018-01-25 21:15:00,2,2,0,2018-01-25
2018-01-25 21:30:00,2,0,2,2018-01-25
2018-01-25 21:45:00,2,0,2,2018-01-25
2018-01-25 22:00:00,3,2,1,2018-01-25
2018-01-25 22:15:00,1,1,0,2018-01-25
2018-01-25 22:30:00,0,0,0,2018-01-25
2018-01-25 22:45:00,1,0,1,2018-01-25
2018-01-25 23:00:00,0,0,0,2018-01-25
2018-01-25 23:15:00,0,0,0,2018-01-25
2018-01-25 23:30:00,0,0,0,2018-01-25
2018-01-25 23:45:00,0,0,0,2018-01-25
2018-01-26 00:00:00,0,0,0,2018-01-26
2018-01-26 00:15:00,0,0,0,2018-01-26
2018-01-26 00:30:00,0,0,0,2018-01-26
2018-01-26 00:45:00,0,0,0,2018-01-26
2018-01-26 01:00:00,0,0,0,2018-01-26
2018-01-26 01:15:00,0,0,0,2018-01-26
2018-01-26 01:30:00,0,0,0,2018-01-26
2018-01-26 01:45:00,0,0,0,2018-01-26
2018-01-26 02:00:00,0,0,0,2018-01-26
2018-01-26 02:15:00,0,0,0,2018-01-26
2018-01-26 02:30:00,0,0,0,2018-01-26
2018-01-26 02:45:00,0,0,0,2018-01-26
2018-01-26 03:00:00,0,0,0,2018-01-26
2018-01-26 03:15:00,0,0,0,2018-01-26
2018-01-26 03:30:00,0,0,0,2018-01-26
2018-01-26 03:45:00,0,0,0,2018-01-26
2018-01-26 04:00:00,0,0,0,2018-01-26
2018-01-26 04:15:00,0,0,0,2018-01-26
2018-01-26 04:30:00,0,0,0,2018-01-26
2018-01-26 04:45:00,0,0,0,2018-01-26
2018-01-26 05:00:00,0,0,0,2018-01-26
2018-01-26 05:15:00,0,0,0,2018-01-26
2018-01-26 05:30:00,4,1,3,2018-01-26
2018-01-26 05:45:00,1,0,1,2018-01-26
2018-01-26 06:00:00,3,0,3,2018-01-26
2018-01-26 06:15:00,6,2,4,2018-01-26
2018-01-26 06:30:00,3,1,2,2018-01-26
2018-01-26 06:45:00,7,6,1,2018-01-26
2018-01-26 07:00:00,12,3,9,2018-01-26
2018-01-26 07:15:00,17,4,13,2018-01-26
2018-01-26 07:30:00,21,4,17,2018-01-26
2018-01-26 07:45:00,32,8,24,2018-01-26
2018-01-26 08:00:00,37,8,29,2018-01-26
2018-01-26 08:15:00,34,6,28,2018-01-26
2018-01-26 08:30:00,33,8,25,2018-01-26
2018-01-26 08:45:00,36,8,28,2018-01-26
2018-01-26 09:00:00,23,6,17,2018-01-26
2018-01-26 09:15:00,13,4,9,2018-01-26
2018-01-26 09:30:00,12,5,7,2018-01-26
2018-01-26 09:45:00,6,4,2,2018-01-26
2018-01-26 10:00:00,7,2,5,2018-01-26
2018-01-26 10:15:00,7,4,3,2018-01-26
2018-01-26 10:30:00,7,5,2,2018-01-26
2018-01-26 10:45:00,12,6,6,2018-01-26
2018-01-26 11:00:00,8,3,5,2018-01-26
2018-01-26 11:15:00,10,6,4,2018-01-26
2018-01-26 11:30:00,10,5,5,2018-01-26
2018-01-26 11:45:00,13,6,7,2018-01-26
2018-01-26 12:00:00,15,5,10,2018-01-26
2018-01-26 12:15:00,14,9,5,2018-01-26
2018-01-26 12:30:00,16,13,3,2018-01-26
2018-01-26 12:45:00,13,7,6,2018-01-26
2018-01-26 13:00:00,18,11,7,2018-01-26
2018-01-26 13:15:00,22,15,7,2018-01-26
2018-01-26 13:30:00,28,12,16,2018-01-26
2018-01-26 13:45:00,14,13,1,2018-01-26
2018-01-26 14:00:00,19,14,5,2018-01-26
2018-01-26 14:15:00,20,11,9,2018-01-26
2018-01-26 14:30:00,15,8,7,2018-01-26
2018-01-26 14:45:00,24,15,9,2018-01-26
2018-01-26 15:00:00,26,13,13,2018-01-26
2018-01-26 15:15:00,25,19,6,2018-01-26
2018-01-26 15:30:00,45,27,18,2018-01-26
2018-01-26 15:45:00,39,23,16,2018-01-26
2018-01-26 16:00:00,26,16,10,2018-01-26
2018-01-26 16:15:00,33,25,8,2018-01-26
2018-01-26 16:30:00,25,18,7,2018-01-26
2018-01-26 16:45:00,40,23,17,2018-01-26
2018-01-26 17:00:00,28,22,6,2018-01-26
2018-01-26 17:15:00,25,19,6,2018-01-26
2018-01-26 17:30:00,13,7,6,2018-01-26
2018-01-26 17:45:00,29,18,11,2018-01-26
2018-01-26 18:00:00,16,12,4,2018-01-26
2018-01-26 18:15:00,11,11,0,2018-01-26
2018-01-26 18:30:00,10,7,3,2018-01-26
2018-01-26 18:45:00,4,1,3,2018-01-26
2018-01-26 19:00:00,5,3,2,2018-01-26
2018-01-26 19:15:00,9,4,5,2018-01-26
2018-01-26 19:30:00,2,1,1,2018-01-26
2018-01-26 19:45:00,8,3,5,2018-01-26
2018-01-26 20:00:00,3,2,1,2018-01-26
2018-01-26 20:15:00,7,5,2,2018-01-26
2018-01-26 20:30:00,0,0,0,2018-01-26
2018-01-26 20:45:00,3,0,3,2018-01-26
2018-01-26 21:00:00,1,1,0,2018-01-26
2018-01-26 21:15:00,1,1,0,2018-01-26
2018-01-26 21:30:00,2,1,1,2018-01-26
2018-01-26 21:45:00,2,1,1,2018-01-26
2018-01-26 22:00:00,3,1,2,2018-01-26
2018-01-26 22:15:00,4,2,2,2018-01-26
2018-01-26 22:30:00,1,1,0,2018-01-26
2018-01-26 22:45:00,0,0,0,2018-01-26
2018-01-26 23:00:00,0,0,0,2018-01-26
2018-01-26 23:15:00,1,1,0,2018-01-26
2018-01-26 23:30:00,0,0,0,2018-01-26
2018-01-26 23:45:00,1,1,0,2018-01-26
2018-01-27 00:00:00,0,0,0,2018-01-27
2018-01-27 00:15:00,0,0,0,2018-01-27
2018-01-27 00:30:00,0,0,0,2018-01-27
2018-01-27 00:45:00,1,0,1,2018-01-27
2018-01-27 01:00:00,0,0,0,2018-01-27
2018-01-27 01:15:00,1,1,0,2018-01-27
2018-01-27 01:30:00,0,0,0,2018-01-27
2018-01-27 01:45:00,0,0,0,2018-01-27
2018-01-27 02:00:00,0,0,0,2018-01-27
2018-01-27 02:15:00,0,0,0,2018-01-27
2018-01-27 02:30:00,1,0,1,2018-01-27
2018-01-27 02:45:00,0,0,0,2018-01-27
2018-01-27 03:00:00,0,0,0,2018-01-27
2018-01-27 03:15:00,0,0,0,2018-01-27
2018-01-27 03:30:00,0,0,0,2018-01-27
2018-01-27 03:45:00,0,0,0,2018-01-27
2018-01-27 04:00:00,0,0,0,2018-01-27
2018-01-27 04:15:00,0,0,0,2018-01-27
2018-01-27 04:30:00,0,0,0,2018-01-27
2018-01-27 04:45:00,0,0,0,2018-01-27
2018-01-27 05:00:00,0,0,0,2018-01-27
2018-01-27 05:15:00,0,0,0,2018-01-27
2018-01-27 05:30:00,0,0,0,2018-01-27
2018-01-27 05:45:00,0,0,0,2018-01-27
2018-01-27 06:00:00,0,0,0,2018-01-27
2018-01-27 06:15:00,0,0,0,2018-01-27
2018-01-27 06:30:00,0,0,0,2018-01-27
2018-01-27 06:45:00,0,0,0,2018-01-27
2018-01-27 07:00:00,1,0,1,2018-01-27
2018-01-27 07:15:00,0,0,0,2018-01-27
2018-01-27 07:30:00,1,0,1,2018-01-27
2018-01-27 07:45:00,1,0,1,2018-01-27
2018-01-27 08:00:00,2,1,1,2018-01-27
2018-01-27 08:15:00,3,2,1,2018-01-27
2018-01-27 08:30:00,7,1,6,2018-01-27
2018-01-27 08:45:00,6,1,5,2018-01-27
2018-01-27 09:00:00,5,1,4,2018-01-27
2018-01-27 09:15:00,5,2,3,2018-01-27
2018-01-27 09:30:00,10,2,8,2018-01-27
2018-01-27 09:45:00,8,6,2,2018-01-27
2018-01-27 10:00:00,7,5,2,2018-01-27
2018-01-27 10:15:00,9,5,4,2018-01-27
2018-01-27 10:30:00,7,4,3,2018-01-27
2018-01-27 10:45:00,6,3,3,2018-01-27
2018-01-27 11:00:00,4,1,3,2018-01-27
2018-01-27 11:15:00,13,11,2,2018-01-27
2018-01-27 11:30:00,15,4,11,2018-01-27
2018-01-27 11:45:00,23,10,13,2018-01-27
2018-01-27 12:00:00,29,15,14,2018-01-27
2018-01-27 12:15:00,30,15,15,2018-01-27
2018-01-27 12:30:00,24,14,10,2018-01-27
2018-01-27 12:45:00,27,12,15,2018-01-27
2018-01-27 13:00:00,42,22,20,2018-01-27
2018-01-27 13:15:00,37,19,18,2018-01-27
2018-01-27 13:30:00,42,22,20,2018-01-27
2018-01-27 13:45:00,40,26,14,2018-01-27
2018-01-27 14:00:00,36,12,24,2018-01-27
2018-01-27 14:15:00,48,22,26,2018-01-27
2018-01-27 14:30:00,48,29,19,2018-01-27
2018-01-27 14:45:00,52,23,29,2018-01-27
2018-01-27 15:00:00,55,30,25,2018-01-27
2018-01-27 15:15:00,55,27,28,2018-01-27
2018-01-27 15:30:00,50,22,28,2018-01-27
2018-01-27 15:45:00,37,19,18,2018-01-27
2018-01-27 16:00:00,78,38,40,2018-01-27
2018-01-27 16:15:00,56,26,30,2018-01-27
