time,Kennedybruecke (Nord) Ri. Innenstadt,Kennedybruecke (Nord) Ri. Beuel,days
2018-04-25 00:00:00,2,2,2018-04-25
2018-04-25 00:15:00,3,1,2018-04-25
2018-04-25 00:30:00,0,1,2018-04-25
2018-04-25 00:45:00,0,0,2018-04-25
2018-04-25 01:00:00,0,0,2018-04-25
2018-04-25 01:15:00,0,0,2018-04-25
2018-04-25 01:30:00,2,1,2018-04-25
2018-04-25 01:45:00,1,1,2018-04-25
2018-04-25 02:00:00,0,0,2018-04-25
2018-04-25 02:15:00,0,0,2018-04-25
2018-04-25 02:30:00,1,0,2018-04-25
2018-04-25 02:45:00,0,1,2018-04-25
2018-04-25 03:00:00,0,0,2018-04-25
2018-04-25 03:15:00,0,0,2018-04-25
2018-04-25 03:30:00,0,0,2018-04-25
2018-04-25 03:45:00,0,0,2018-04-25
2018-04-25 04:00:00,1,0,2018-04-25
2018-04-25 04:15:00,1,0,2018-04-25
2018-04-25 04:30:00,3,0,2018-04-25
2018-04-25 04:45:00,1,0,2018-04-25
2018-04-25 05:00:00,0,0,2018-04-25
2018-04-25 05:15:00,4,1,2018-04-25
2018-04-25 05:30:00,6,0,2018-04-25
2018-04-25 05:45:00,8,2,2018-04-25
2018-04-25 06:00:00,14,2,2018-04-25
2018-04-25 06:15:00,25,2,2018-04-25
2018-04-25 06:30:00,43,7,2018-04-25
2018-04-25 06:45:00,48,12,2018-04-25
2018-04-25 07:00:00,50,10,2018-04-25
2018-04-25 07:15:00,73,7,2018-04-25
2018-04-25 07:30:00,86,19,2018-04-25
2018-04-25 07:45:00,119,26,2018-04-25
2018-04-25 08:00:00,104,20,2018-04-25
2018-04-25 08:15:00,95,17,2018-04-25
2018-04-25 08:30:00,88,14,2018-04-25
2018-04-25 08:45:00,87,13,2018-04-25
2018-04-25 09:00:00,48,9,2018-04-25
2018-04-25 09:15:00,39,11,2018-04-25
2018-04-25 09:30:00,48,16,2018-04-25
2018-04-25 09:45:00,31,9,2018-04-25
2018-04-25 10:00:00,29,4,2018-04-25
2018-04-25 10:15:00,10,4,2018-04-25
2018-04-25 10:30:00,18,2,2018-04-25
2018-04-25 10:45:00,8,1,2018-04-25
2018-04-25 11:00:00,23,6,2018-04-25
2018-04-25 11:15:00,21,6,2018-04-25
2018-04-25 11:30:00,17,5,2018-04-25
2018-04-25 11:45:00,18,6,2018-04-25
2018-04-25 12:00:00,15,6,2018-04-25
2018-04-25 12:15:00,15,7,2018-04-25
2018-04-25 12:30:00,20,7,2018-04-25
2018-04-25 12:45:00,27,9,2018-04-25
2018-04-25 13:00:00,12,12,2018-04-25
2018-04-25 13:15:00,20,12,2018-04-25
2018-04-25 13:30:00,32,2,2018-04-25
2018-04-25 13:45:00,26,2,2018-04-25
2018-04-25 14:00:00,19,9,2018-04-25
2018-04-25 14:15:00,17,7,2018-04-25
2018-04-25 14:30:00,22,8,2018-04-25
2018-04-25 14:45:00,27,8,2018-04-25
2018-04-25 15:00:00,36,4,2018-04-25
2018-04-25 15:15:00,21,11,2018-04-25
2018-04-25 15:30:00,31,3,2018-04-25
2018-04-25 15:45:00,27,16,2018-04-25
2018-04-25 16:00:00,29,13,2018-04-25
2018-04-25 16:15:00,55,11,2018-04-25
2018-04-25 16:30:00,42,18,2018-04-25
2018-04-25 16:45:00,45,13,2018-04-25
2018-04-25 17:00:00,44,14,2018-04-25
2018-04-25 17:15:00,42,18,2018-04-25
2018-04-25 17:30:00,59,17,2018-04-25
2018-04-25 17:45:00,51,19,2018-04-25
2018-04-25 18:00:00,50,17,2018-04-25
2018-04-25 18:15:00,48,20,2018-04-25
2018-04-25 18:30:00,43,15,2018-04-25
2018-04-25 18:45:00,63,14,2018-04-25
2018-04-25 19:00:00,37,7,2018-04-25
2018-04-25 19:15:00,48,17,2018-04-25
2018-04-25 19:30:00,25,7,2018-04-25
2018-04-25 19:45:00,49,14,2018-04-25
2018-04-25 20:00:00,26,13,2018-04-25
2018-04-25 20:15:00,20,12,2018-04-25
2018-04-25 20:30:00,30,6,2018-04-25
2018-04-25 20:45:00,23,13,2018-04-25
2018-04-25 21:00:00,20,8,2018-04-25
2018-04-25 21:15:00,12,7,2018-04-25
2018-04-25 21:30:00,11,8,2018-04-25
2018-04-25 21:45:00,15,6,2018-04-25
2018-04-25 22:00:00,10,6,2018-04-25
2018-04-25 22:15:00,6,3,2018-04-25
2018-04-25 22:30:00,9,5,2018-04-25
2018-04-25 22:45:00,11,7,2018-04-25
2018-04-25 23:00:00,12,5,2018-04-25
2018-04-25 23:15:00,9,4,2018-04-25
2018-04-25 23:30:00,8,5,2018-04-25
2018-04-25 23:45:00,5,4,2018-04-25
2018-04-26 00:00:00,3,2,2018-04-26
2018-04-26 00:15:00,1,0,2018-04-26
2018-04-26 00:30:00,0,0,2018-04-26
2018-04-26 00:45:00,1,0,2018-04-26
2018-04-26 01:00:00,0,0,2018-04-26
2018-04-26 01:15:00,0,0,2018-04-26
2018-04-26 01:30:00,1,1,2018-04-26
2018-04-26 01:45:00,1,1,2018-04-26
2018-04-26 02:00:00,0,1,2018-04-26
2018-04-26 02:15:00,0,0,2018-04-26
2018-04-26 02:30:00,0,1,2018-04-26
2018-04-26 02:45:00,0,0,2018-04-26
2018-04-26 03:00:00,0,0,2018-04-26
2018-04-26 03:15:00,0,0,2018-04-26
2018-04-26 03:30:00,0,0,2018-04-26
2018-04-26 03:45:00,2,0,2018-04-26
2018-04-26 04:00:00,1,0,2018-04-26
2018-04-26 04:15:00,0,0,2018-04-26
2018-04-26 04:30:00,2,0,2018-04-26
2018-04-26 04:45:00,1,1,2018-04-26
2018-04-26 05:00:00,1,0,2018-04-26
2018-04-26 05:15:00,3,0,2018-04-26
2018-04-26 05:30:00,7,0,2018-04-26
2018-04-26 05:45:00,5,1,2018-04-26
2018-04-26 06:00:00,18,1,2018-04-26
2018-04-26 06:15:00,13,2,2018-04-26
2018-04-26 06:30:00,28,2,2018-04-26
2018-04-26 06:45:00,41,5,2018-04-26
2018-04-26 07:00:00,53,6,2018-04-26
2018-04-26 07:15:00,67,16,2018-04-26
2018-04-26 07:30:00,101,16,2018-04-26
2018-04-26 07:45:00,104,26,2018-04-26
2018-04-26 08:00:00,95,26,2018-04-26
2018-04-26 08:15:00,103,20,2018-04-26
2018-04-26 08:30:00,105,24,2018-04-26
2018-04-26 08:45:00,87,15,2018-04-26
2018-04-26 09:00:00,50,13,2018-04-26
2018-04-26 09:15:00,41,6,2018-04-26
2018-04-26 09:30:00,41,5,2018-04-26
2018-04-26 09:45:00,38,7,2018-04-26
2018-04-26 10:00:00,28,7,2018-04-26
2018-04-26 10:15:00,19,3,2018-04-26
2018-04-26 10:30:00,20,4,2018-04-26
2018-04-26 10:45:00,20,2,2018-04-26
2018-04-26 11:00:00,41,3,2018-04-26
2018-04-26 11:15:00,17,10,2018-04-26
2018-04-26 11:30:00,21,4,2018-04-26
2018-04-26 11:45:00,18,3,2018-04-26
2018-04-26 12:00:00,16,2,2018-04-26
2018-04-26 12:15:00,21,5,2018-04-26
2018-04-26 12:30:00,31,5,2018-04-26
2018-04-26 12:45:00,25,11,2018-04-26
2018-04-26 13:00:00,18,10,2018-04-26
2018-04-26 13:15:00,20,7,2018-04-26
2018-04-26 13:30:00,31,13,2018-04-26
2018-04-26 13:45:00,22,7,2018-04-26
2018-04-26 14:00:00,19,13,2018-04-26
2018-04-26 14:15:00,22,12,2018-04-26
2018-04-26 14:30:00,27,6,2018-04-26
2018-04-26 14:45:00,27,6,2018-04-26
2018-04-26 15:00:00,33,9,2018-04-26
2018-04-26 15:15:00,26,4,2018-04-26
2018-04-26 15:30:00,32,9,2018-04-26
2018-04-26 15:45:00,39,9,2018-04-26
2018-04-26 16:00:00,43,23,2018-04-26
2018-04-26 16:15:00,43,19,2018-04-26
2018-04-26 16:30:00,40,8,2018-04-26
2018-04-26 16:45:00,52,18,2018-04-26
2018-04-26 17:00:00,28,17,2018-04-26
2018-04-26 17:15:00,56,15,2018-04-26
2018-04-26 17:30:00,45,13,2018-04-26
2018-04-26 17:45:00,42,18,2018-04-26
2018-04-26 18:00:00,44,17,2018-04-26
2018-04-26 18:15:00,51,16,2018-04-26
2018-04-26 18:30:00,39,15,2018-04-26
2018-04-26 18:45:00,55,13,2018-04-26
2018-04-26 19:00:00,33,14,2018-04-26
2018-04-26 19:15:00,30,10,2018-04-26
2018-04-26 19:30:00,25,16,2018-04-26
2018-04-26 19:45:00,34,8,2018-04-26
2018-04-26 20:00:00,39,11,2018-04-26
2018-04-26 20:15:00,22,9,2018-04-26
2018-04-26 20:30:00,25,16,2018-04-26
2018-04-26 20:45:00,24,5,2018-04-26
2018-04-26 21:00:00,13,3,2018-04-26
2018-04-26 21:15:00,25,8,2018-04-26
2018-04-26 21:30:00,17,8,2018-04-26
2018-04-26 21:45:00,18,1,2018-04-26
2018-04-26 22:00:00,10,11,2018-04-26
2018-04-26 22:15:00,23,8,2018-04-26
2018-04-26 22:30:00,25,8,2018-04-26
2018-04-26 22:45:00,16,4,2018-04-26
2018-04-26 23:00:00,5,10,2018-04-26
2018-04-26 23:15:00,8,3,2018-04-26
2018-04-26 23:30:00,4,2,2018-04-26
2018-04-26 23:45:00,3,1,2018-04-26
2018-04-27 00:00:00,5,1,2018-04-27
2018-04-27 00:15:00,3,0,2018-04-27
2018-04-27 00:30:00,2,1,2018-04-27
2018-04-27 00:45:00,2,0,2018-04-27
2018-04-27 01:00:00,0,1,2018-04-27
2018-04-27 01:15:00,0,0,2018-04-27
2018-04-27 01:30:00,0,1,2018-04-27
2018-04-27 01:45:00,0,0,2018-04-27
2018-04-27 02:00:00,4,0,2018-04-27
2018-04-27 02:15:00,1,0,2018-04-27
2018-04-27 02:30:00,0,0,2018-04-27
2018-04-27 02:45:00,0,0,2018-04-27
2018-04-27 03:00:00,0,1,2018-04-27
2018-04-27 03:15:00,0,0,2018-04-27
2018-04-27 03:30:00,1,2,2018-04-27
2018-04-27 03:45:00,1,0,2018-04-27
2018-04-27 04:00:00,2,0,2018-04-27
2018-04-27 04:15:00,0,0,2018-04-27
2018-04-27 04:30:00,2,0,2018-04-27
2018-04-27 04:45:00,2,0,2018-04-27
2018-04-27 05:00:00,2,0,2018-04-27
2018-04-27 05:15:00,4,0,2018-04-27
2018-04-27 05:30:00,6,0,2018-04-27
2018-04-27 05:45:00,4,4,2018-04-27
2018-04-27 06:00:00,17,2,2018-04-27
2018-04-27 06:15:00,19,0,2018-04-27
2018-04-27 06:30:00,31,0,2018-04-27
2018-04-27 06:45:00,54,6,2018-04-27
2018-04-27 07:00:00,55,9,2018-04-27
2018-04-27 07:15:00,80,14,2018-04-27
2018-04-27 07:30:00,104,21,2018-04-27
2018-04-27 07:45:00,105,23,2018-04-27
2018-04-27 08:00:00,84,16,2018-04-27
2018-04-27 08:15:00,79,12,2018-04-27
2018-04-27 08:30:00,82,19,2018-04-27
2018-04-27 08:45:00,71,15,2018-04-27
2018-04-27 09:00:00,46,8,2018-04-27
2018-04-27 09:15:00,49,9,2018-04-27
2018-04-27 09:30:00,54,13,2018-04-27
2018-04-27 09:45:00,44,17,2018-04-27
2018-04-27 10:00:00,24,6,2018-04-27
2018-04-27 10:15:00,34,7,2018-04-27
2018-04-27 10:30:00,31,2,2018-04-27
2018-04-27 10:45:00,33,3,2018-04-27
2018-04-27 11:00:00,24,7,2018-04-27
2018-04-27 11:15:00,33,8,2018-04-27
2018-04-27 11:30:00,34,6,2018-04-27
2018-04-27 11:45:00,29,10,2018-04-27
2018-04-27 12:00:00,34,6,2018-04-27
2018-04-27 12:15:00,27,11,2018-04-27
2018-04-27 12:30:00,44,7,2018-04-27
2018-04-27 12:45:00,37,12,2018-04-27
2018-04-27 13:00:00,26,11,2018-04-27
2018-04-27 13:15:00,37,16,2018-04-27
2018-04-27 13:30:00,38,5,2018-04-27
2018-04-27 13:45:00,29,17,2018-04-27
2018-04-27 14:00:00,38,14,2018-04-27
2018-04-27 14:15:00,38,23,2018-04-27
2018-04-27 14:30:00,35,9,2018-04-27
2018-04-27 14:45:00,53,21,2018-04-27
2018-04-27 15:00:00,37,18,2018-04-27
2018-04-27 15:15:00,36,15,2018-04-27
2018-04-27 15:30:00,49,9,2018-04-27
2018-04-27 15:45:00,44,14,2018-04-27
2018-04-27 16:00:00,44,18,2018-04-27
2018-04-27 16:15:00,47,20,2018-04-27
2018-04-27 16:30:00,46,22,2018-04-27
2018-04-27 16:45:00,56,11,2018-04-27
2018-04-27 17:00:00,50,20,2018-04-27
2018-04-27 17:15:00,53,20,2018-04-27
2018-04-27 17:30:00,54,12,2018-04-27
2018-04-27 17:45:00,47,13,2018-04-27
2018-04-27 18:00:00,58,20,2018-04-27
2018-04-27 18:15:00,51,17,2018-04-27
2018-04-27 18:30:00,42,13,2018-04-27
2018-04-27 18:45:00,50,12,2018-04-27
2018-04-27 19:00:00,33,11,2018-04-27
2018-04-27 19:15:00,58,7,2018-04-27
2018-04-27 19:30:00,30,8,2018-04-27
2018-04-27 19:45:00,36,14,2018-04-27
2018-04-27 20:00:00,31,9,2018-04-27
2018-04-27 20:15:00,38,10,2018-04-27
2018-04-27 20:30:00,28,8,2018-04-27
2018-04-27 20:45:00,36,14,2018-04-27
2018-04-27 21:00:00,17,8,2018-04-27
2018-04-27 21:15:00,14,4,2018-04-27
2018-04-27 21:30:00,17,4,2018-04-27
2018-04-27 21:45:00,12,3,2018-04-27
2018-04-27 22:00:00,10,7,2018-04-27
2018-04-27 22:15:00,19,7,2018-04-27
2018-04-27 22:30:00,20,9,2018-04-27
2018-04-27 22:45:00,13,4,2018-04-27
2018-04-27 23:00:00,14,12,2018-04-27
2018-04-27 23:15:00,16,5,2018-04-27
2018-04-27 23:30:00,11,2,2018-04-27
2018-04-27 23:45:00,10,2,2018-04-27
2018-04-28 00:00:00,9,3,2018-04-28
2018-04-28 00:15:00,8,8,2018-04-28
2018-04-28 00:30:00,5,2,2018-04-28
2018-04-28 00:45:00,6,0,2018-04-28
2018-04-28 01:00:00,3,4,2018-04-28
2018-04-28 01:15:00,6,4,2018-04-28
2018-04-28 01:30:00,3,3,2018-04-28
2018-04-28 01:45:00,2,1,2018-04-28
2018-04-28 02:00:00,0,0,2018-04-28
2018-04-28 02:15:00,3,0,2018-04-28
2018-04-28 02:30:00,0,1,2018-04-28
2018-04-28 02:45:00,1,0,2018-04-28
2018-04-28 03:00:00,0,1,2018-04-28
2018-04-28 03:15:00,2,3,2018-04-28
2018-04-28 03:30:00,1,0,2018-04-28
2018-04-28 03:45:00,0,1,2018-04-28
2018-04-28 04:00:00,2,0,2018-04-28
2018-04-28 04:15:00,0,0,2018-04-28
2018-04-28 04:30:00,0,1,2018-04-28
2018-04-28 04:45:00,0,0,2018-04-28
2018-04-28 05:00:00,1,0,2018-04-28
2018-04-28 05:15:00,1,0,2018-04-28
2018-04-28 05:30:00,2,0,2018-04-28
2018-04-28 05:45:00,4,0,2018-04-28
2018-04-28 06:00:00,0,0,2018-04-28
2018-04-28 06:15:00,4,0,2018-04-28
2018-04-28 06:30:00,5,1,2018-04-28
2018-04-28 06:45:00,3,0,2018-04-28
2018-04-28 07:00:00,6,0,2018-04-28
2018-04-28 07:15:00,5,1,2018-04-28
2018-04-28 07:30:00,4,1,2018-04-28
2018-04-28 07:45:00,8,0,2018-04-28
2018-04-28 08:00:00,8,2,2018-04-28
2018-04-28 08:15:00,13,0,2018-04-28
2018-04-28 08:30:00,19,8,2018-04-28
2018-04-28 08:45:00,19,5,2018-04-28
2018-04-28 09:00:00,13,1,2018-04-28
2018-04-28 09:15:00,20,5,2018-04-28
2018-04-28 09:30:00,31,7,2018-04-28
2018-04-28 09:45:00,38,10,2018-04-28
2018-04-28 10:00:00,23,2,2018-04-28
2018-04-28 10:15:00,41,6,2018-04-28
2018-04-28 10:30:00,22,5,2018-04-28
2018-04-28 10:45:00,35,8,2018-04-28
2018-04-28 11:00:00,24,8,2018-04-28
2018-04-28 11:15:00,17,6,2018-04-28
2018-04-28 11:30:00,41,9,2018-04-28
2018-04-28 11:45:00,33,7,2018-04-28
2018-04-28 12:00:00,48,11,2018-04-28
2018-04-28 12:15:00,30,2,2018-04-28
2018-04-28 12:30:00,33,6,2018-04-28
2018-04-28 12:45:00,32,13,2018-04-28
2018-04-28 13:00:00,36,7,2018-04-28
2018-04-28 13:15:00,38,17,2018-04-28
2018-04-28 13:30:00,29,3,2018-04-28
2018-04-28 13:45:00,35,7,2018-04-28
2018-04-28 14:00:00,42,13,2018-04-28
2018-04-28 14:15:00,24,12,2018-04-28
2018-04-28 14:30:00,34,13,2018-04-28
2018-04-28 14:45:00,22,7,2018-04-28
2018-04-28 15:00:00,44,15,2018-04-28
2018-04-28 15:15:00,32,5,2018-04-28
2018-04-28 15:30:00,30,9,2018-04-28
2018-04-28 15:45:00,31,12,2018-04-28
2018-04-28 16:00:00,24,10,2018-04-28
2018-04-28 16:15:00,31,7,2018-04-28
2018-04-28 16:30:00,18,7,2018-04-28
2018-04-28 16:45:00,33,8,2018-04-28
2018-04-28 17:00:00,24,11,2018-04-28
2018-04-28 17:15:00,31,11,2018-04-28
2018-04-28 17:30:00,29,16,2018-04-28
2018-04-28 17:45:00,40,14,2018-04-28
2018-04-28 18:00:00,29,13,2018-04-28
2018-04-28 18:15:00,26,18,2018-04-28
2018-04-28 18:30:00,26,10,2018-04-28
2018-04-28 18:45:00,31,5,2018-04-28
2018-04-28 19:00:00,28,9,2018-04-28
2018-04-28 19:15:00,26,13,2018-04-28
2018-04-28 19:30:00,28,3,2018-04-28
2018-04-28 19:45:00,24,6,2018-04-28
2018-04-28 20:00:00,26,5,2018-04-28
2018-04-28 20:15:00,22,4,2018-04-28
2018-04-28 20:30:00,10,6,2018-04-28
2018-04-28 20:45:00,20,9,2018-04-28
2018-04-28 21:00:00,16,2,2018-04-28
2018-04-28 21:15:00,13,7,2018-04-28
2018-04-28 21:30:00,15,5,2018-04-28
2018-04-28 21:45:00,9,3,2018-04-28
2018-04-28 22:00:00,8,2,2018-04-28
2018-04-28 22:15:00,14,2,2018-04-28
2018-04-28 22:30:00,20,7,2018-04-28
2018-04-28 22:45:00,10,2,2018-04-28
2018-04-28 23:00:00,11,10,2018-04-28
2018-04-28 23:15:00,7,2,2018-04-28
2018-04-28 23:30:00,10,3,2018-04-28
2018-04-28 23:45:00,9,3,2018-04-28
2018-04-29 00:00:00,2,2,2018-04-29
2018-04-29 00:15:00,2,2,2018-04-29
2018-04-29 00:30:00,6,5,2018-04-29
2018-04-29 00:45:00,2,3,2018-04-29
2018-04-29 01:00:00,3,2,2018-04-29
2018-04-29 01:15:00,3,1,2018-04-29
2018-04-29 01:30:00,3,0,2018-04-29
2018-04-29 01:45:00,2,1,2018-04-29
2018-04-29 02:00:00,3,2,2018-04-29
2018-04-29 02:15:00,0,1,2018-04-29
2018-04-29 02:30:00,1,2,2018-04-29
2018-04-29 02:45:00,1,2,2018-04-29
2018-04-29 03:00:00,0,0,2018-04-29
2018-04-29 03:15:00,2,0,2018-04-29
2018-04-29 03:30:00,2,1,2018-04-29
2018-04-29 03:45:00,0,0,2018-04-29
2018-04-29 04:00:00,0,0,2018-04-29
2018-04-29 04:15:00,1,1,2018-04-29
2018-04-29 04:30:00,2,1,2018-04-29
2018-04-29 04:45:00,0,0,2018-04-29
2018-04-29 05:00:00,1,0,2018-04-29
2018-04-29 05:15:00,0,0,2018-04-29
2018-04-29 05:30:00,2,0,2018-04-29
2018-04-29 05:45:00,0,0,2018-04-29
2018-04-29 06:00:00,1,0,2018-04-29
2018-04-29 06:15:00,1,2,2018-04-29
2018-04-29 06:30:00,2,1,2018-04-29
2018-04-29 06:45:00,4,0,2018-04-29
2018-04-29 07:00:00,2,0,2018-04-29
2018-04-29 07:15:00,1,0,2018-04-29
2018-04-29 07:30:00,5,1,2018-04-29
2018-04-29 07:45:00,3,0,2018-04-29
2018-04-29 08:00:00,6,4,2018-04-29
2018-04-29 08:15:00,4,0,2018-04-29
2018-04-29 08:30:00,9,5,2018-04-29
2018-04-29 08:45:00,9,0,2018-04-29
2018-04-29 09:00:00,5,1,2018-04-29
2018-04-29 09:15:00,6,1,2018-04-29
2018-04-29 09:30:00,10,4,2018-04-29
2018-04-29 09:45:00,23,6,2018-04-29
2018-04-29 10:00:00,13,2,2018-04-29
2018-04-29 10:15:00,14,5,2018-04-29
2018-04-29 10:30:00,11,7,2018-04-29
2018-04-29 10:45:00,14,8,2018-04-29
2018-04-29 11:00:00,8,0,2018-04-29
2018-04-29 11:15:00,10,1,2018-04-29
2018-04-29 11:30:00,13,7,2018-04-29
2018-04-29 11:45:00,15,2,2018-04-29
2018-04-29 12:00:00,22,3,2018-04-29
2018-04-29 12:15:00,25,8,2018-04-29
2018-04-29 12:30:00,13,7,2018-04-29
2018-04-29 12:45:00,26,9,2018-04-29
2018-04-29 13:00:00,26,6,2018-04-29
2018-04-29 13:15:00,8,4,2018-04-29
2018-04-29 13:30:00,12,3,2018-04-29
2018-04-29 13:45:00,11,4,2018-04-29
2018-04-29 14:00:00,20,4,2018-04-29
2018-04-29 14:15:00,22,19,2018-04-29
2018-04-29 14:30:00,34,8,2018-04-29
2018-04-29 14:45:00,15,4,2018-04-29
2018-04-29 15:00:00,22,16,2018-04-29
2018-04-29 15:15:00,21,10,2018-04-29
2018-04-29 15:30:00,28,8,2018-04-29
2018-04-29 15:45:00,37,10,2018-04-29
2018-04-29 16:00:00,37,12,2018-04-29
2018-04-29 16:15:00,33,12,2018-04-29
2018-04-29 16:30:00,40,11,2018-04-29
2018-04-29 16:45:00,32,7,2018-04-29
2018-04-29 17:00:00,31,17,2018-04-29
2018-04-29 17:15:00,22,5,2018-04-29
2018-04-29 17:30:00,44,18,2018-04-29
2018-04-29 17:45:00,34,8,2018-04-29
2018-04-29 18:00:00,29,6,2018-04-29
2018-04-29 18:15:00,37,6,2018-04-29
2018-04-29 18:30:00,32,6,2018-04-29
2018-04-29 18:45:00,28,8,2018-04-29
2018-04-29 19:00:00,22,2,2018-04-29
2018-04-29 19:15:00,18,3,2018-04-29
2018-04-29 19:30:00,29,10,2018-04-29
2018-04-29 19:45:00,37,11,2018-04-29
2018-04-29 20:00:00,20,8,2018-04-29
2018-04-29 20:15:00,28,9,2018-04-29
2018-04-29 20:30:00,18,12,2018-04-29
2018-04-29 20:45:00,13,8,2018-04-29
2018-04-29 21:00:00,12,1,2018-04-29
2018-04-29 21:15:00,9,9,2018-04-29
2018-04-29 21:30:00,10,6,2018-04-29
2018-04-29 21:45:00,7,1,2018-04-29
2018-04-29 22:00:00,9,2,2018-04-29
2018-04-29 22:15:00,11,2,2018-04-29
2018-04-29 22:30:00,5,4,2018-04-29
2018-04-29 22:45:00,4,2,2018-04-29
2018-04-29 23:00:00,2,2,2018-04-29
2018-04-29 23:15:00,1,1,2018-04-29
2018-04-29 23:30:00,5,2,2018-04-29
2018-04-29 23:45:00,3,0,2018-04-29
2018-04-30 00:00:00,2,1,2018-04-30
2018-04-30 00:15:00,0,2,2018-04-30
2018-04-30 00:30:00,1,0,2018-04-30
2018-04-30 00:45:00,1,1,2018-04-30
2018-04-30 01:00:00,1,1,2018-04-30
2018-04-30 01:15:00,0,0,2018-04-30
2018-04-30 01:30:00,2,1,2018-04-30
2018-04-30 01:45:00,2,1,2018-04-30
2018-04-30 02:00:00,0,0,2018-04-30
2018-04-30 02:15:00,1,1,2018-04-30
2018-04-30 02:30:00,0,0,2018-04-30
2018-04-30 02:45:00,1,0,2018-04-30
2018-04-30 03:00:00,1,0,2018-04-30
2018-04-30 03:15:00,0,0,2018-04-30
2018-04-30 03:30:00,1,0,2018-04-30
2018-04-30 03:45:00,1,0,2018-04-30
2018-04-30 04:00:00,0,0,2018-04-30
2018-04-30 04:15:00,1,0,2018-04-30
2018-04-30 04:30:00,4,0,2018-04-30
2018-04-30 04:45:00,0,0,2018-04-30
2018-04-30 05:00:00,2,0,2018-04-30
2018-04-30 05:15:00,0,0,2018-04-30
2018-04-30 05:30:00,1,1,2018-04-30
2018-04-30 05:45:00,6,1,2018-04-30
2018-04-30 06:00:00,12,1,2018-04-30
2018-04-30 06:15:00,11,1,2018-04-30
2018-04-30 06:30:00,20,0,2018-04-30
2018-04-30 06:45:00,28,0,2018-04-30
2018-04-30 07:00:00,37,3,2018-04-30
2018-04-30 07:15:00,49,8,2018-04-30
2018-04-30 07:30:00,57,12,2018-04-30
2018-04-30 07:45:00,67,7,2018-04-30
2018-04-30 08:00:00,38,7,2018-04-30
2018-04-30 08:15:00,61,9,2018-04-30
2018-04-30 08:30:00,58,6,2018-04-30
2018-04-30 08:45:00,43,13,2018-04-30
2018-04-30 09:00:00,23,2,2018-04-30
2018-04-30 09:15:00,43,7,2018-04-30
2018-04-30 09:30:00,20,9,2018-04-30
2018-04-30 09:45:00,33,15,2018-04-30
2018-04-30 10:00:00,24,2,2018-04-30
2018-04-30 10:15:00,22,4,2018-04-30
2018-04-30 10:30:00,20,5,2018-04-30
2018-04-30 10:45:00,29,7,2018-04-30
2018-04-30 11:00:00,17,10,2018-04-30
2018-04-30 11:15:00,25,4,2018-04-30
2018-04-30 11:30:00,26,8,2018-04-30
2018-04-30 11:45:00,21,6,2018-04-30
2018-04-30 12:00:00,26,7,2018-04-30
2018-04-30 12:15:00,32,6,2018-04-30
2018-04-30 12:30:00,27,2,2018-04-30
2018-04-30 12:45:00,20,7,2018-04-30
2018-04-30 13:00:00,31,12,2018-04-30
2018-04-30 13:15:00,20,12,2018-04-30
2018-04-30 13:30:00,23,8,2018-04-30
2018-04-30 13:45:00,21,7,2018-04-30
2018-04-30 14:00:00,17,4,2018-04-30
2018-04-30 14:15:00,11,4,2018-04-30
2018-04-30 14:30:00,18,3,2018-04-30
2018-04-30 14:45:00,23,5,2018-04-30
2018-04-30 15:00:00,18,4,2018-04-30
2018-04-30 15:15:00,22,8,2018-04-30
2018-04-30 15:30:00,13,6,2018-04-30
2018-04-30 15:45:00,21,14,2018-04-30
2018-04-30 16:00:00,33,12,2018-04-30
2018-04-30 16:15:00,17,5,2018-04-30
2018-04-30 16:30:00,33,10,2018-04-30
2018-04-30 16:45:00,30,14,2018-04-30
2018-04-30 17:00:00,28,9,2018-04-30
2018-04-30 17:15:00,19,5,2018-04-30
2018-04-30 17:30:00,29,11,2018-04-30
2018-04-30 17:45:00,22,8,2018-04-30
2018-04-30 18:00:00,24,8,2018-04-30
2018-04-30 18:15:00,20,11,2018-04-30
2018-04-30 18:30:00,25,14,2018-04-30
2018-04-30 18:45:00,18,7,2018-04-30
2018-04-30 19:00:00,25,13,2018-04-30
2018-04-30 19:15:00,18,4,2018-04-30
2018-04-30 19:30:00,25,10,2018-04-30
2018-04-30 19:45:00,25,4,2018-04-30
2018-04-30 20:00:00,19,13,2018-04-30
2018-04-30 20:15:00,16,4,2018-04-30
2018-04-30 20:30:00,16,2,2018-04-30
2018-04-30 20:45:00,17,5,2018-04-30
2018-04-30 21:00:00,18,5,2018-04-30
2018-04-30 21:15:00,18,4,2018-04-30
2018-04-30 21:30:00,3,4,2018-04-30
2018-04-30 21:45:00,8,5,2018-04-30
2018-04-30 22:00:00,13,2,2018-04-30
2018-04-30 22:15:00,16,4,2018-04-30
2018-04-30 22:30:00,10,3,2018-04-30
2018-04-30 22:45:00,4,1,2018-04-30
2018-04-30 23:00:00,8,4,2018-04-30
2018-04-30 23:15:00,5,2,2018-04-30
2018-04-30 23:30:00,2,5,2018-04-30
2018-04-30 23:45:00,10,7,2018-04-30
2018-01-05 00:00:00,2,3,2018-01-05
2018-01-05 00:15:00,6,2,2018-01-05
2018-01-05 00:30:00,3,0,2018-01-05
2018-01-05 00:45:00,2,0,2018-01-05
2018-01-05 01:00:00,3,8,2018-01-05
